orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
2767,here is irons response to the so called rebuttalreply to rebuttalby peter ironsthe pages of a respected law review are rarely filled with such pejorative terms as smear and innuendo poisoning the well and personal attacks,you lost the case  get over it,0,Attack,C,1,0,0,
3750,steel type x,the tool needs longevity this type of steel is very strong ,1,Support,C,0,1,0,
1857,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.",She also dismissed suggestions she had left because her political career was not advancing quickly enough.,2,No Relation,C,0,0,1,
2174,"UKIP will lead the UK to independence from the oppressive EU, which is the only chance Britain has at restoring its former glory.","In contrast, the Liberal Democrat's Bill Newton Dunn quit the Tories in protest at its increasing hostility to Europe.",0,Attack,C,1,0,0,
852,UKIP are asking the questions that haven't been asked by the opposition or the media.,"Addressing party members in Birmingham, he predicted UKIP would cause a political earthquake - particularly now that the EU leaders' desire for a fully federal Europe was out of the bag.",1,Support,C,0,1,0,
737,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,The first is to introduce a mechanism to recall councillors if 20% of registered voters in their ward request it.,2,No Relation,C,0,0,1,
3288,zingo he can be taught i know that there is no difference between those statements,aithiesm constitutes that nothing created the universe,0,Attack,C,0,0,1,
3252,we do seem to be arguing past each other and i will apologize for some of that,this is why i have my doubts about id too but the main premise of it which is why i accept it as probable is still very rational,1,Support,C,0,1,0,
49,"Marketing UKIP as ""the people's army"" is a bitter irony.","The by-election was triggered by the resignation of former Lib Dem minister Chris Huhne, after he pleaded guilty to perverting the course of justice.",2,No Relation,C,0,0,1,
1448,"UKIP are a two trick pony, Europe and immigration that's it.","But it is also one which means people often dismiss it as a single issue party, unlikely to become a force in Westminster politics.",1,Support,C,0,1,0,
1559,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"Some in the Tory ranks, who have suffered a bout of post local election shivers, will be relieved.",2,No Relation,C,0,0,1,
3255,aristotle socrates and plato,that if you look into all beliefs and theories you will find a flawthis is very true for almost all theories,1,Support,C,0,0,1,
502,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"Lord Willoughby said the country's remedy in Greece was austerity macht frei - echoing the German phrase arbeit macht frei, which means work sets you free.",2,No Relation,C,0,0,1,
3031,one of the major problems that we all have in fact its the same problem adam and eve had in the garden of eden is that we tend to start from outside gods word and then go to what god has written in the bible orin adams casewhat god forbade him to do to try to interpret it on the basis of our own preset ideas,i dont see what is so hard about it,0,Attack,C,1,0,0,
304,The folk who are turning to UKIP are the ones fed up with being told what they can and can't say by the PC brigade.,"For rights reasons, David Cameron's Christmas card is not featured.",2,No Relation,C,0,0,1,
40,The hate campaign against Eastern Europeans that was and is run by UKIP legitimises anything said against them.,The UKIP leader had told the Guardian that there was no way his party could work with Mr Cameron under any circumstances.,2,No Relation,C,0,1,0,
3638,the only certain answer is that no one is able to know that,not entirely true,0,Attack,C,1,0,0,
4053,the only good thing in this movie was dr schultz after that it was a yawn fest,you must have bad taste in movies,0,Attack,C,1,0,0,
1045,Cameron had it right and UKIP could tip the balance towards Labour in the crucial marginal seats in the GE where the battle will take place .,"In a letter to the Daily Telegraph, which first highlighted his blog posts, Cameron gives a further defence of his views.",1,Support,C,0,0,1,
1696,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.",The party's leader Nigel Farage has promised to cause a political earthquake at next year's polls after a strong showing in local elections.,2,No Relation,C,1,0,0,
405,The hate campaign against Eastern Europeans that was and is run by UKIP legitimises anything said against them.,But there are signs UKIP is starting to pick up the sort of protest votes that traditionally go to the Liberal Democrats.,0,Attack,C,0,0,1,
455,I think a lot of UKIP supporters would be outraged if one of the consequences of leaving the EU was to price them out of buying virtually any of today's niceties.,Eurosceptic Paul Sykes said UKIP was the last best hope for Britain and he would help fund its election campaign.,0,Attack,C,0,0,1,
