orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
818,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.","The anti-European Union party is hoping to win the most seats in the contest, building on its strong poll ratings and success in last year's local elections.",1,Support,C,0,0,1,
3043,after the entire cain and able thing the brother left to another group of people to find a wife,aig argues that pretexts brought by the reader are to blame for difficulties accepting the bible as literal truth,1,Support,C,0,0,1,
2023,"UKIP do not bear scrutiny either as a coherent policy offer or a group of potential ministers , they are an insurgent party of protest with one message.","And he accused the government of burying their head in the sand over the size of the Roma community living in the UK, which he said was revealed in a recent study by Salford University.",2,No Relation,C,0,0,1,
3895,The International Criminal Court should be recognised,The ICC offers justice to victims of war crimes,1,Support,C,0,1,0,
1471,UKIP will continue to grow as will the arrogance of the other parties.,"As the party celebrates its 20th anniversary with its annual conference on Friday, City spokesman Steven Woolfe said it had grown tremendously.",1,Support,C,0,1,0,
867,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.","He also said it should be predominantly about people who have a chance of being PM, a category which he said did not include Mr Farage, who was only in it for some publicity.",1,Support,C,0,1,0,
3753,electric vehicles,lovely they do not smell,1,Support,C,0,0,1,
1399,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.","The penny is beginning to drop with the British people and British businesses that we are no longer a self-governing nation, and UKIP are here to remedy this.",0,Attack,C,1,0,0,
3087,but what have ancient scriptures ultimately proven,include the transmission of the biblical text,1,Support,C,0,0,1,
477,"Any of the ""working class"" who believe UKIP will represent them have not read a UKIP manifesto!","Demetri Marchessini, who has made two donations totalling £10,000 to UKIP, is a conservative nut case who wrote a book arguing women who wear trousers are demonstrating hostile behaviour.",1,Support,C,0,1,0,
3557,sounds great it is this aspect of our lives that the conservatives will not see but anyway more power to you and i hope that you and your partner have many long and happy years together,thank you i think we will,1,Support,C,0,1,0,
2769,the auscs claim that court cases settle all debates reminds me of how futile roe v,just what if there is a creator  isnt science after truth  has science proven that there is no creator why is recognizing the possibility that there was intelligence behind the emergence of life a nonscientific idea  basically what you are saying is that if there was a creator or intelligence behind the emergence of life science will never be able to come up with the right answer rightso your whole premise for id being nonscientific is the unproven worldview of naturalismyou start off right from the get go with the assumption that there is no creator or any intelligence involved in the emergence of life and go and try and prove your idea with science,1,Support,C,0,1,0,
516,"I don't think most people realise the benefits of free trade at all, and UKIP capitalise on peoples ignorance of the benefits of free trade as much as they can.","Some Tory strategists believe it was a mistake for Mr Cameron to agree to them, arguing that they allowed Lib Dem leader Nick Clegg to seize the initiative from the Tory leader.",2,No Relation,C,0,0,1,
2826,casey relies on the fallacy that undermining evolution somehow provides merit to id,luskin saysin the title of its first opening statement the ncse charges that id should be rejected because it is a religiously motivated attack on science,1,Support,C,0,1,0,
1699,UKIP want to get us out of the EU to make the British people much worse off then they already are.,The committee said the EU had helped to transform Europe from a continent of war to a continent of peace.,1,Support,C,1,0,0,
554,"The People's Army is on the march and UKIP will get Britain back from the Liblabcon, Establishment and MSM political abusers of our country.",And the Greens clearly have some way to go.,2,No Relation,C,0,0,1,
2744,schen,first thanks for the reply,0,Attack,C,0,0,1,
1250,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.",But his jibe did not go down well British MEPs from other parties.,2,No Relation,C,0,0,1,
492,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.","Mr Farage, who failed in his attempt to become an MP in May, said he was the best man to lead UKIP from the front.",0,Attack,C,0,1,0,
