orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,correct
3679,nothing is more important than my research time and i just think this is a distraction,are you an empire builder,0,Attack,A,,,,
1017,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"Mr Davis said UKIP's policies on law and order, immigration, taxation, foreign affairs, and Europe mimic a simplified 1980s Tory manifesto.",1,Support,A,,,,
2069,The Ukip is only an effect of years and years of fake politics and a lot of radical chic talking nonsense through editorials.,"I believe that what UKIP is doing is vital for this country, and of course the party's financial management is crucial.",1,Support,A,,,,
903,"UKIP are an independent party and have shown that their appeal is broad, making big dents in staunchly Labour voting areas as well as the recent bi-election successes.",UKIP's deputy leader Paul Nuttall said the performance - which followed the party's second place in March's Eastleigh by-election - showed it was on an upward trajectory.,1,Support,A,,,,
141,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"An opposition party in the middle of a parliamentary term amid a deeply difficult economy should expect victories and plenty of them, but this is often meaningless.",0,Attack,A,,,,
855,Support for UKIP simply indicates that people have noticed that the major parties do not represent their interests.,"Mr Farage refused to be drawn on speculation that he would stand in another Kent constituency, South Thanet.",2,No Relation,A,,,,
275,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.",UKIP leader Nigel Farage said he was pleased with the way pools were shaping up.,1,Support,A,,,,
1703,"ukip's policies on health, education, taxation and all the things that affect peoples lives are non-existent.","With UKIP keen to be seen as more than a party which just campaigns on leaving the EU, the conference will also discuss defence, education and housing.",0,Attack,A,,,,
623,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,"What you are not free to do, and what only an Almighty God is free to do, is to control the divine consequences of your proposed action.",2,No Relation,A,,,,
306,"The sooner we are out of the EU, the sooner we can start making this country great again.","Isolating Britain and damaging Britain's reputation is not the right history to write, he said.",0,Attack,A,,,,
2131,"Europe is no longer fit for purpose and we'd do better to be out than in, plus save a whole load of cash.",The Lib Dem leader also argued that being in the EU meant that we keep ourselves safer because we can go after cross-border crime and terrorism and that we can look after the environment in a way which we can't on our own.,0,Attack,A,,,,
3710,no it did not a lot of bits were too far fetched and the whole story was very americanized,it was indeed a bit tacky at times,1,Support,A,,,,
3628,do not worry about me being affected by the leftist media either i really do not care to listen to their lies and over emotional rantings too often,that is refreshing and i am being serious,1,Support,A,,,,
2261,UKIP's proposals on membership in the EU and migrants are at best purely demagogic: they do not take into account facts and more general issues.,Michael Fabricant has suggested offering an in/out referendum on UK membership of the EU if UKIP promises not to stand against Tory candidates in 2015.,2,No Relation,A,,,,
3228,aha exactly and we now know that pluto is a planetoid not a planet,no evolution has yet to proven,1,Support,A,,,,
3627,the age of  is an arbitrary designation,that is the premise of my question,1,Support,A,,,,
2813,today one of the fundamental goals of scientists studying the theory of   evolution   is to figure out how life on earth began,the origins of life are the focus of a great deal of study but it focuses more on biochemistry then   evolutionary biology   as there was nothing to evolve before the first cells existed,0,Attack,A,,,,
2226,It's a protest vote because (most) people know that UKIP will never net in power.,"All of which means the annual conference in Torquay in September is unlikely to be an easy experience for UKIP, as it searches for someone who does consider themselves good at party politics.",2,No Relation,A,,,,
659,I suspect when people do start to focus and the election is close UKIPs incoherent policies will be exposed.,But he was told not to repeat the claim by the Clerk of Parliaments.,2,No Relation,A,,,,
229,I suspect when people do start to focus and the election is close UKIPs incoherent policies will be exposed.,"UKIP faces all the organisational and financial trials of a small party, with some of the responsibilities and profile of a much larger political organisation, leaving little time to develop coherent policies.",1,Support,A,,,,
